abbr,city,cityEn,conference,country,displayAbbr,displayAffiliation,displayConference,displayName,displayNameEn,division,dob,draftYear,experience,firstInitial,firstName,firstNameEn,height,id,isAllStarTeam,isLeagueTeam,jerseyNo,lastName,lastNameEn,name,nameEn,playerId,player_code,player_leagueId,position,schoolType,team_code,team_leagueId,weight
CLE,克利夫兰,Cleveland,Eastern,美国,骑士,St. Benedict's Prep (NJ)/United States,东部,JR 史密斯,JR Smith,中央分区,495086400000,2004,13,JR,JR,JR,1米98,1610612739,False,True,5,史密斯,Smith,骑士,Cavaliers,2747,jr_smith,00,后卫-前锋,High School,cavaliers,00,"102,1 公斤"
WAS,华盛顿,Washington,Eastern,美国,奇才,Colorado State/United States,东部,贾森 史密斯,Jason Smith,东南分区,510123600000,2007,9,贾森,贾森,Jason,2米13,1610612764,False,True,14,史密斯,Smith,奇才,Wizards,201160,jason_smith,00,前锋-中锋,College,wizards,00,"108,9 公斤"
DAL,达拉斯,Dallas,Western,美国,小牛,North Carolina State/United States,西部,丹尼 Smith Jr.,Dennis Smith Jr.,西南分区,880434000000,2017,0,丹尼,丹尼,Dennis,1米91,1610612742,False,True,1,Smith Jr.,Smith Jr.,小牛,Mavericks,1628372,dennis_smith jr.,00,后卫,College,mavericks,00,"88,5 公斤"
MIL,密尔沃基,Milwaukee,Eastern,美国,雄鹿,New Mexico/United States,东部,托尼 斯内尔,Tony Snell,中央分区,689749200000,2013,4,托尼,托尼,Tony,2米01,1610612749,False,True,21,斯内尔,Snell,雄鹿,Bucks,203503,tony_snell,00,后卫,College,bucks,00,"100,2 公斤"
ORL,奥兰多,Orlando,Eastern,美国,魔术,Florida/United States,东部,马利斯 斯贝茨,Marreese Speights,东南分区,555048000000,2008,9,马利斯,马利斯,Marreese,2米08,1610612753,False,True,5,斯贝茨,Speights,魔术,Magic,201578,marreese_speights,00,前锋-中锋,College,magic,00,"115,7 公斤"
PHI,费城,Philadelphia,Eastern,加拿大,76人,Michigan/Canada,东部,尼克 斯陶斯卡斯,Nik Stauskas,大西洋分区,749966400000,2014,3,尼克,尼克,Nik,1米98,1610612755,False,True,11,斯陶斯卡斯,Stauskas,76人,Sixers,203917,nik_stauskas,00,后卫,College,sixers,00,"93,0 公斤"
IND,印第安纳,Indiana,Eastern,美国,步行者,Cincinnati/United States,东部,兰斯 史蒂芬森,Lance Stephenson,中央分区,652507200000,2010,7,兰斯,兰斯,Lance,1米98,1610612754,False,True,1,史蒂芬森,Stephenson,步行者,Pacers,202362,lance_stephenson,00,后卫,College,pacers,00,"104,3 公斤"
CHA,夏洛特,Charlotte,Eastern,美国,黄蜂,Texas-El Paso/United States,东部,朱利安 斯通,Julyan Stone,东南分区,597474000000,2011,3,朱利安,朱利安,Julyan,1米98,1610612766,False,True,32,斯通,Stone,黄蜂,Hornets,202933,julyan_stone,00,后卫,College,hornets,00,"90,7 公斤"
IND,印第安纳,Indiana,Eastern,美国,步行者,Xavier/United States,东部,埃德蒙德 萨姆纳,Edmond Sumner,中央分区,820386000000,2017,0,埃德蒙德,埃德蒙德,Edmond,1米96,1610612754,False,True,5,萨姆纳,Sumner,步行者,Pacers,1628410,edmond_sumner,00,后卫,College,pacers,00,"83,9 公斤"
POR,波特兰,Portland,Western,美国,开拓者,Purdue/United States,西部,凯莱布 斯瓦尼根,Caleb Swanigan,西北分区,861336000000,2017,0,凯莱布,凯莱布,Caleb,2米03,1610612757,False,True,50,斯瓦尼根,Swanigan,开拓者,Trail Blazers,1628403,caleb_swanigan,00,前锋,College,blazers,00,"113,4 公斤"
BOS,波士顿,Boston,Eastern,美国,凯尔特人,Duke/United States,东部,杰森 塔图姆,Jayson Tatum,大西洋分区,888901200000,2017,0,杰森,杰森,Jayson,2米03,1610612738,False,True,0,塔图姆,Tatum,凯尔特人,Celtics,1628369,jayson_tatum,00,前锋,College,celtics,00,"93,0 公斤"
ATL,亚特兰大,Atlanta,Eastern,美国,老鹰,Texas/United States,东部,以赛亚 泰勒,Isaiah Taylor,东南分区,773899200000,2016,1,以赛亚,以赛亚,Isaiah,1米91,1610612737,False,True,22,泰勒,Taylor,老鹰,Hawks,1627819,isaiah_taylor,00,后卫,College,hawks,00,"77,1 公斤"
MIN,明尼苏达,Minnesota,Western,美国,森林狼,Wake Forest/United States,西部,杰夫 蒂格,Jeff Teague,西北分区,581918400000,2009,8,杰夫,杰夫,Jeff,1米88,1610612750,False,True,0,蒂格,Teague,森林狼,Timberwolves,201952,jeff_teague,00,后卫,College,timberwolves,00,"85,7 公斤"
MIL,密尔沃基,Milwaukee,Eastern,波斯尼亚,雄鹿,Bosnia/Bosnia,东部,米尔萨 泰勒托维奇,Mirza Teletovic,中央分区,495777600000,2007,5,米尔萨,米尔萨,Mirza,2米06,1610612749,False,True,35,泰勒托维奇,Teletovic,雄鹿,Bucks,203141,mirza_teletovic,00,前锋,Country,bucks,00,"109,8 公斤"
SAC,萨克拉门托,Sacramento,Western,美国,国王,Louisiana State/United States,西部,加内特 坦普尔,Garrett Temple,太平洋分区,515908800000,2009,7,加内特,加内特,Garrett,1米98,1610612758,False,True,17,坦普尔,Temple,国王,Kings,202066,garrett_temple,00,后卫,College,kings,00,"88,5 公斤"
LAC,洛杉矶,LA,Western,塞尔维亚,快船,Serbia,西部,米洛斯 特奥多西奇,Milos Teodosic,太平洋分区,543128400000,2009,0,米洛斯,米洛斯,Milos,1米96,1610612746,False,True,4,特奥多西奇,Teodosic,快船,Clippers,1628462,milos_teodosic,00,后卫,,clippers,00,"88,9 公斤"
MIL,密尔沃基,Milwaukee,Eastern,美国,雄鹿,Arizona/United States,东部,贾森 特里,Jason Terry,中央分区,243144000000,1999,18,贾森,贾森,Jason,1米88,1610612749,False,True,3,特里,Terry,雄鹿,Bucks,1891,jason_terry,00,后卫,College,bucks,00,"83,9 公斤"
BOS,波士顿,Boston,Eastern,德国,凯尔特人,Germany,东部,丹尼尔 西艾斯,Daniel Theis,大西洋分区,702363600000,2013,0,丹尼尔,丹尼尔,Daniel,2米06,1610612738,False,True,27,西艾斯,Theis,凯尔特人,Celtics,1628464,daniel_theis,00,前锋-中锋,,celtics,00,"110,2 公斤"
CLE,克利夫兰,Cleveland,Eastern,美国,骑士,Washington/United States,东部,以赛亚 托马斯,Isaiah Thomas,中央分区,602830800000,2011,6,以赛亚,以赛亚,Isaiah,1米75,1610612739,False,True,3,托马斯,Thomas,骑士,Cavaliers,202738,isaiah_thomas,00,后卫,College,cavaliers,00,"83,9 公斤"
NYK,纽约,New York,Eastern,美国,尼克斯,Duke/United States,东部,兰斯 托马斯,Lance Thomas,大西洋分区,577857600000,2010,6,兰斯,兰斯,Lance,2米03,1610612752,False,True,42,托马斯,Thomas,尼克斯,Knicks,202498,lance_thomas,00,前锋,College,knicks,00,"106,6 公斤"
GSW,金州,Golden State,Western,美国,勇士,Washington State/United States,西部,克莱 汤普森,Klay Thompson,太平洋分区,634453200000,2011,6,克莱,克莱,Klay,2米01,1610612744,False,True,11,汤普森,Thompson,勇士,Warriors,202691,klay_thompson,00,后卫,College,warriors,00,"97,5 公斤"
CLE,克利夫兰,Cleveland,Eastern,加拿大,骑士,Texas/Canada,东部,特里斯坦 汤普森,Tristan Thompson,中央分区,668840400000,2011,6,特里斯坦,特里斯坦,Tristan,2米06,1610612739,False,True,13,汤普森,Thompson,骑士,Cavaliers,202684,tristan_thompson,00,中锋-前锋,College,cavaliers,00,"108,0 公斤"
LAC,洛杉矶,LA,Western,美国,快船,South Carolina/United States,西部,辛达里厄斯 桑韦尔,Sindarius Thornwell,太平洋分区,784875600000,2017,0,辛达里厄斯,辛达里厄斯,Sindarius,1米96,1610612746,False,True,0,桑韦尔,Thornwell,快船,Clippers,1628414,sindarius_thornwell,00,后卫,College,clippers,00,"97,5 公斤"
DET,底特律,Detroit,Eastern,美国,活塞,Creighton/United States,东部,安东尼 托利弗,Anthony Tolliver,中央分区,486446400000,2007,9,安东尼,安东尼,Anthony,2米03,1610612765,False,True,43,托利弗,Tolliver,活塞,Pistons,201229,anthony_tolliver,00,前锋,College,pistons,00,"108,9 公斤"
MIN,明尼苏达,Minnesota,Western,美国,森林狼,Kentucky/United States,西部,卡尔-安东尼 唐斯,Karl Anthony Towns,西北分区,816411600000,2015,2,卡尔-安东尼,卡尔-安东尼,Karl Anthony,2米13,1610612750,False,True,32,唐斯,Towns,森林狼,Timberwolves,1626157,karl-anthony_towns,00,中锋,College,timberwolves,00,"112,5 公斤"
HOU,休斯顿,Houston,Western,美国,火箭,Texas/United States,西部,P.J. 塔克,P.J. Tucker,西南分区,484113600000,2006,6,P.J.,P.J.,P.J.,1米98,1610612745,False,True,4,塔克,Tucker,火箭,Rockets,200782,pj_tucker,00,前锋,College,rockets,00,"111,1 公斤"
POR,波特兰,Portland,Western,美国,开拓者,Ohio State/United States,西部,埃文 特纳,Evan Turner,西北分区,593928000000,2010,7,埃文,埃文,Evan,2米01,1610612757,False,True,1,特纳,Turner,开拓者,Trail Blazers,202323,evan_turner,00,后卫-前锋,College,blazers,00,"99,8 公斤"
IND,印第安纳,Indiana,Eastern,美国,步行者,Texas/United States,东部,迈尔斯 特纳,Myles Turner,中央分区,827643600000,2015,2,迈尔斯,迈尔斯,Myles,2米11,1610612754,False,True,33,特纳,Turner,步行者,Pacers,1626167,myles_turner,00,中锋,College,pacers,00,"115,7 公斤"
UTA,犹他,Utah,Western,美国,爵士,Baylor/United States,西部,艾派 尤度,Ekpe Udoh,西北分区,548481600000,2010,5,艾派,艾派,Ekpe,2米08,1610612762,False,True,33,尤度,Udoh,爵士,Jazz,202327,ekpe_udoh,00,前锋,College,jazz,00,"111,1 公斤"
PHX,菲尼克斯,Phoenix,Western,美国,太阳,Kentucky/United States,西部,泰勒 尤利斯,Tyler Ulis,太平洋分区,820818000000,2016,1,泰勒,泰勒,Tyler,1米78,1610612756,False,True,8,尤利斯,Ulis,太阳,Suns,1627755,tyler_ulis,00,后卫,College,suns,00,"72,6 公斤"
TOR,多伦多,Toronto,Eastern,立陶宛,猛龙,"Utena, Lithuania/Lithuania",东部,乔纳斯 瓦兰西尤纳斯,Jonas Valanciunas,大西洋分区,705124800000,2011,5,乔纳斯,乔纳斯,Jonas,2米13,1610612761,False,True,17,瓦兰西尤纳斯,Valanciunas,猛龙,Raptors,202685,jonas_valanciunas,00,中锋,Country,raptors,00,"115,7 公斤"
CHI,芝加哥,Chicago,Eastern,美国,公牛,Michigan State/United States,东部,丹泽尔 瓦伦丁,Denzel Valentine,中央分区,753426000000,2016,1,丹泽尔,丹泽尔,Denzel,1米98,1610612741,False,True,45,瓦伦丁,Valentine,公牛,Bulls,1627756,denzel_valentine,00,后卫,College,bulls,00,"97,1 公斤"
TOR,多伦多,Toronto,Eastern,美国,猛龙,Wichita State/United States,东部,弗雷德 范弗里特,Fred VanVleet,大西洋分区,762152400000,2016,1,弗雷德,弗雷德,Fred,1米83,1610612761,False,True,23,范弗里特,VanVleet,猛龙,Raptors,1627832,fred_vanvleet,00,后卫,College,raptors,00,"88,5 公斤"
MIL,密尔沃基,Milwaukee,Eastern,美国,雄鹿,UNLV/United States,东部,拉沙德 沃恩,Rashad Vaughn,中央分区,840168000000,2015,2,拉沙德,拉沙德,Rashad,1米98,1610612749,False,True,20,沃恩,Vaughn,雄鹿,Bucks,1626173,rashad_vaughn,00,后卫,College,bucks,00,"91,6 公斤"
POR,波特兰,Portland,Western,美国,开拓者,Indiana/United States,西部,诺阿 冯莱,Noah Vonleh,西北分区,809236800000,2014,3,诺阿,诺阿,Noah,2米06,1610612757,False,True,21,冯莱,Vonleh,开拓者,Trail Blazers,203943,noah_vonleh,00,前锋,College,blazers,00,"111,1 公斤"
ORL,奥兰多,Orlando,Eastern,黑山,魔术,Southern California/Montenegro,东部,尼克拉 武切维奇,Nikola Vucevic,东南分区,656740800000,2011,6,尼克拉,尼克拉,Nikola,2米13,1610612753,False,True,9,武切维奇,Vucevic,魔术,Magic,202696,nikola_vucevic,00,中锋,College,magic,00,"117,9 公斤"
CLE,克利夫兰,Cleveland,Eastern,美国,骑士,Marquette/United States,东部,德怀恩 韦德,Dwyane Wade,中央分区,380091600000,2003,14,德怀恩,德怀恩,Dwyane,1米93,1610612739,False,True,9,韦德,Wade,骑士,Cavaliers,2548,dwyane_wade,00,后卫,College,cavaliers,00,"99,8 公斤"
MIA,迈阿密,Miami,Eastern,美国,热火,Syracuse/United States,东部,迪昂 维特斯,Dion Waiters,东南分区,692341200000,2012,5,迪昂,迪昂,Dion,1米93,1610612748,False,True,11,维特斯,Waiters,热火,Heat,203079,dion_waiters,00,后卫,College,heat,00,"97,5 公斤"
CHA,夏洛特,Charlotte,Eastern,美国,黄蜂,Connecticut/United States,东部,肯巴 沃克,Kemba Walker,东南分区,642139200000,2011,6,肯巴,肯巴,Kemba,1米85,1610612766,False,True,15,沃克,Walker,黄蜂,Hornets,202689,kemba_walker,00,后卫,College,hornets,00,"83,5 公斤"
WAS,华盛顿,Washington,Eastern,美国,奇才,Kentucky/United States,东部,约翰 沃尔,John Wall,东南分区,652593600000,2010,7,约翰,约翰,John,1米93,1610612764,False,True,2,沃尔,Wall,奇才,Wizards,202322,john_wall,00,后卫,College,wizards,00,"95,3 公斤"
MIA,迈阿密,Miami,Eastern,美国,热火,Michigan/United States,东部,德里克 小沃顿,Derrick Walton Jr.,东南分区,796881600000,2017,0,德里克,德里克,Derrick,1米85,1610612748,False,True,14,小沃顿,Walton Jr.,热火,Heat,1628476,derrick_walton jr.,00,后卫,College,heat,00,"83,9 公斤"
PHX,菲尼克斯,Phoenix,Western,美国,太阳,North Carolina State/United States,西部,TJ 沃伦,TJ Warren,太平洋分区,747201600000,2014,3,TJ,TJ,TJ,2米03,1610612756,False,True,12,沃伦,Warren,太阳,Suns,203933,tj_warren,00,前锋,College,suns,00,"97,5 公斤"
GSW,金州,Golden State,Western,美国,勇士,Xavier/United States,西部,大卫 韦斯特,David West,太平洋分区,336369600000,2003,14,大卫,大卫,David,2米06,1610612744,False,True,3,韦斯特,West,勇士,Warriors,2561,david_west,00,前锋,College,warriors,00,"113,4 公斤"
OKC,俄克拉荷马城,Oklahoma City,Western,美国,雷霆,UCLA/United States,西部,拉塞尔 威斯布鲁克,Russell Westbrook,西北分区,595314000000,2008,9,拉塞尔,拉塞尔,Russell,1米91,1610612760,False,True,0,威斯布鲁克,Westbrook,雷霆,Thunder,201566,russell_westbrook,00,后卫,College,thunder,00,"90,7 公斤"
SAS,圣安东尼奥,San Antonio,Western,美国,马刺,Colorado/United States,西部,德里克 怀特,Derrick White,西南分区,773121600000,2017,0,德里克,德里克,Derrick,1米93,1610612759,False,True,4,怀特,White,马刺,Spurs,1628401,derrick_white,00,后卫,College,spurs,00,"86,2 公斤"
MIA,迈阿密,Miami,Eastern,美国,热火,Florida State/United States,东部,奥卡罗 怀特,Okaro  White,东南分区,713678400000,2014,1,奥卡罗,奥卡罗,Okaro ,2米03,1610612748,False,True,15,怀特,White,热火,Heat,1627855,okaro_white,00,前锋,College,heat,00,"97,5 公斤"
BKN,布鲁克林,Brooklyn,Eastern,美国,篮网,Seton Hall/United States,东部,以赛亚 怀特海德,Isaiah Whitehead,大西洋分区,794638800000,2016,1,以赛亚,以赛亚,Isaiah,1米93,1610612751,False,True,15,怀特海德,Whitehead,篮网,Nets,1627785,isaiah_whitehead,00,后卫,College,nets,00,"96,6 公斤"
MIA,迈阿密,Miami,Eastern,美国,热火,Marshall/United States,东部,哈桑 怀特塞德,Hassan Whiteside,东南分区,613713600000,2010,5,哈桑,哈桑,Hassan,2米13,1610612748,False,True,21,怀特塞德,Whiteside,热火,Heat,202355,hassan_whiteside,00,中锋,College,heat,00,"120,2 公斤"
MIN,明尼苏达,Minnesota,Western,加拿大,森林狼,Kansas/Canada,西部,安德鲁 维金斯,Andrew Wiggins,西北分区,793515600000,2014,3,安德鲁,安德鲁,Andrew,2米03,1610612750,False,True,22,维金斯,Wiggins,森林狼,Timberwolves,203952,andrew_wiggins,00,后卫,College,timberwolves,00,"91,6 公斤"
POR,波特兰,Portland,Western,美国,开拓者,Washington/United States,西部,CJ 威尔科斯,CJ Wilcox,西北分区,662533200000,2014,3,CJ,CJ,CJ,1米96,1610612757,False,True,23,威尔科斯,Wilcox,开拓者,Trail Blazers,203912,cj_wilcox,00,后卫,College,blazers,00,"88,5 公斤"
BKN,布鲁克林,Brooklyn,Eastern,美国,篮网,Eastern Washington/United States,东部,雅各布 威利,Jacob Wiley,大西洋分区,778651200000,2017,0,雅各布,雅各布,Jacob,2米03,1610612751,False,True,21,威利,Wiley,篮网,Nets,1628451,jacob_wiley,00,前锋,College,nets,00,"101,2 公斤"
IND,印第安纳,Indiana,Eastern,美国,步行者,Georgia/United States,东部,达米安 威尔金斯,Damien Wilkins,中央分区,316414800000,2004,9,达米安,达米安,Damien,1米98,1610612754,False,True,12,威尔金斯,Wilkins,步行者,Pacers,2863,damien_wilkins,00,后卫-前锋,College,pacers,00,"98,4 公斤"
PHX,菲尼克斯,Phoenix,Western,美国,太阳,California-Santa Barbara/United States,西部,阿兰 威廉姆斯,Alan Williams,太平洋分区,728197200000,2015,2,阿兰,阿兰,Alan,2米03,1610612756,False,True,15,威廉姆斯,Williams,太阳,Suns,1626210,alan_williams,00,前锋-中锋,College,suns,00,"120,2 公斤"
LAC,洛杉矶,LA,Western,美国,快船,North Carolina State/United States,西部,C.J. 威廉姆斯,C.J. Williams,太平洋分区,634280400000,2012,0,C.J.,C.J.,C.J.,1米96,1610612746,False,True,9,威廉姆斯,Williams,快船,Clippers,203710,c.j._williams,00,后卫,College,clippers,00,"104,3 公斤"
LAC,洛杉矶,LA,Western,美国,快船,South Gwinnett HS (GA)/United States,西部,路 威廉姆斯,Lou Williams,太平洋分区,530773200000,2005,12,路,路,Lou,1米85,1610612746,False,True,23,威廉姆斯,Williams,快船,Clippers,101150,lou_williams,00,后卫,High School,clippers,00,"79,4 公斤"
CHA,夏洛特,Charlotte,Eastern,美国,黄蜂,North Carolina/United States,东部,马尔文 威廉姆斯,Marvin Williams,东南分区,519537600000,2005,12,马尔文,马尔文,Marvin,2米06,1610612766,False,True,2,威廉姆斯,Williams,黄蜂,Hornets,101107,marvin_williams,00,前锋,College,hornets,00,"107,5 公斤"
HOU,休斯顿,Houston,Western,美国,火箭,Indiana/United States,西部,特洛伊 威廉姆斯,Troy Williams,西南分区,788763600000,2016,1,特洛伊,特洛伊,Troy,2米01,1610612745,False,True,5,威廉姆斯,Williams,火箭,Rockets,1627786,troy_williams,00,前锋,College,rockets,00,"98,9 公斤"
MIA,迈阿密,Miami,Eastern,美国,热火,Central Florida/United States,东部,马特 小威廉姆斯,Matt Williams Jr.,东南分区,750571200000,2017,0,马特,马特,Matt,1米96,1610612748,False,True,12,小威廉姆斯,Williams Jr.,热火,Heat,1628475,matt_williams jr.,00,后卫,College,heat,00,"95,3 公斤"
MIL,密尔沃基,Milwaukee,Eastern,美国,雄鹿,Michigan/United States,东部,D.J. 威尔逊,D.J. Wilson,中央分区,824706000000,2017,0,D.J.,D.J.,D.J.,2米08,1610612749,False,True,5,威尔逊,Wilson,雄鹿,Bucks,1628391,d.j._wilson,00,前锋,College,bucks,00,"107,0 公斤"
LAC,洛杉矶,LA,Western,,快船,,西部,贾米尔 威尔逊,Jamil Wilson,太平洋分区,659163600000,2014,0,贾米尔,贾米尔,Jamil,2米01,1610612746,False,True,13,威尔逊,Wilson,快船,Clippers,203966,jamil_wilson,00,前锋,None,clippers,00,"103,9 公斤"
MIA,迈阿密,Miami,Eastern,美国,热火,Duke/United States,东部,贾斯蒂斯 温斯洛,Justise Winslow,东南分区,827816400000,2015,2,贾斯蒂斯,贾斯蒂斯,Justise,2米01,1610612748,False,True,20,温斯洛,Winslow,热火,Heat,1626159,justise_winslow,00,前锋,College,heat,00,"102,1 公斤"
DAL,达拉斯,Dallas,Western,美国,小牛,Kansas/United States,西部,杰夫 威西,Jeff Withey,西南分区,636786000000,2013,4,杰夫,杰夫,Jeff,2米13,1610612742,False,True,17,威西,Withey,小牛,Mavericks,203481,jeff_withey,00,中锋,College,mavericks,00,"104,8 公斤"
UTA,犹他,Utah,Western,,爵士,South Dakota State,西部,内特 沃尔特斯,Nate Wolters,西北分区,674280000000,2013,2,内特,内特,Nate,1米93,1610612762,False,True,16,沃尔特斯,Wolters,爵士,Jazz,203489,nate_wolters,00,后卫,College,jazz,00,"86,2 公斤"
MEM,孟菲斯,Memphis,Western,美国,灰熊,North Carolina/United States,西部,布兰登 怀特,Brandan Wright,西南分区,560404800000,2007,9,布兰登,布兰登,Brandan,2米08,1610612763,False,True,34,怀特,Wright,灰熊,Grizzlies,201148,brandan_wright,00,前锋-中锋,College,grizzlies,00,"106,6 公斤"
TOR,多伦多,Toronto,Eastern,美国,猛龙,Utah/United States,东部,德隆 怀特,Delon Wright,大西洋分区,704260800000,2015,2,德隆,德隆,Delon,1米96,1610612761,False,True,55,怀特,Wright,猛龙,Raptors,1626153,delon_wright,00,后卫,College,raptors,00,"86,2 公斤"
BOS,波士顿,Boston,Eastern,法国,凯尔特人,France,东部,盖尔雄 亚布塞莱,Guerschon Yabusele,大西洋分区,819176400000,2016,0,盖尔雄,盖尔雄,Guerschon,2米03,1610612738,False,True,30,亚布塞莱,Yabusele,凯尔特人,Celtics,1627824,guerschon_yabusele,00,前锋,,celtics,00,"117,9 公斤"
IND,印第安纳,Indiana,Eastern,美国,步行者,Oregon/United States,东部,乔 杨,Joe Young,中央分区,709617600000,2015,2,乔,乔,Joe,1米88,1610612754,False,True,3,杨,Young,步行者,Pacers,1626202,joe_young,00,后卫,College,pacers,00,"83,9 公斤"
WAS,华盛顿,Washington,Eastern,美国,奇才,Pittsburgh/United States,东部,迈克 杨,Mike Young,东南分区,778737600000,2017,0,迈克,迈克,Mike,2米06,1610612764,False,True,4,杨,Young,奇才,Wizards,1628454,mike_young,00,前锋,College,wizards,00,"106,6 公斤"
GSW,金州,Golden State,Western,美国,勇士,Southern California/United States,西部,尼克 杨,Nick Young,太平洋分区,486446400000,2007,10,尼克,尼克,Nick,2米01,1610612744,False,True,6,杨,Young,勇士,Warriors,201156,nick_young,00,后卫-前锋,College,warriors,00,"95,3 公斤"
IND,印第安纳,Indiana,Eastern,美国,步行者,Georgia Tech/United States,东部,赛迪斯 杨,Thaddeus Young,中央分区,582868800000,2007,10,赛迪斯,赛迪斯,Thaddeus,2米03,1610612754,False,True,21,杨,Young,步行者,Pacers,201152,thaddeus_young,00,前锋,College,pacers,00,"104,3 公斤"
CHA,夏洛特,Charlotte,Eastern,美国,黄蜂,Indiana/United States,东部,科迪 泽勒,Cody Zeller,东南分区,718257600000,2013,4,科迪,科迪,Cody,2米13,1610612766,False,True,40,泽勒,Zeller,黄蜂,Hornets,203469,cody_zeller,00,前锋-中锋,College,hornets,00,"108,9 公斤"
BKN,布鲁克林,Brooklyn,Eastern,美国,篮网,North Carolina/United States,东部,泰勒 泽勒,Tyler Zeller,大西洋分区,632552400000,2012,5,泰勒,泰勒,Tyler,2米13,1610612751,False,True,44,泽勒,Zeller,篮网,Nets,203092,tyler_zeller,00,中锋,College,nets,00,"114,8 公斤"
CHI,芝加哥,Chicago,Eastern,德国,公牛,Germany,东部,保罗 齐普泽,Paul Zipser,中央分区,761547600000,2016,1,保罗,保罗,Paul,2米03,1610612741,False,True,16,齐普泽,Zipser,公牛,Bulls,1627835,paul_zipser,00,前锋,,bulls,00,"102,5 公斤"
CLE,克利夫兰,Cleveland,Eastern,克罗地亚,骑士,Croatia,东部,安特 日日奇,Ante Zizic,中央分区,852354000000,2016,0,安特,安特,Ante,2米11,1610612739,False,True,41,日日奇,Zizic,骑士,Cavaliers,1627790,ante_zizic,00,前锋-中锋,,cavaliers,00,"113,4 公斤"
LAL,洛杉矶,Los Angeles,Western,波斯尼亚,湖人,Bosnia,西部,伊维察 祖巴茨,Ivica Zubac,太平洋分区,858661200000,2016,1,伊维察,伊维察,Ivica,2米16,1610612747,False,True,40,祖巴茨,Zubac,湖人,Lakers,1627826,ivica_zubac,00,中锋,,lakers,00,"108,9 公斤"
